Y,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
66900.0,2.0074,20,3810,787,1993,721,41.75,-124.21,5103.21046810099,1002715.95259519,1181609.39424366,529495.87777673,467494.29071912
185200.0,4.1312,35,2108,408,1257,414,34.08,-117.92,42457.3636633854,29974.8026126057,167259.132260543,509527.875176578,577531.392695399
127600.0,4.67,8,6146,1017,2821,987,37.34,-120.48,121636.636353002,417616.568571542,596314.636584862,124923.125267877,178642.518670326
179800.0,3.7361,35,757,151,474,132,33.93,-118.16,19939.9468585946,15628.9108474276,163840.445793763,507065.6329664,575086.345630184
167500.0,2.5833,52,1460,492,1165,455,37.32,-121.93,21535.2924649205,492730.164072759,671140.750400307,3694.54207308876,67091.981095654
153900.0,3.2121,42,1577,379,1317,378,34.1,-118.19,30543.2963826184,7256.40250788133,181142.682141367,491025.572386448,559060.652909457
43700.0,1.5069,32,1393,343,1282,336,35.88,-119.27,151351.520909892,223718.793555037,401626.433588042,284604.07930239,351421.661049874
92700.0,2.1833,37,1995,448,1559,443,37.47,-121.13,73839.4048218793,460649.695227613,640047.679562678,69039.1529617517,119487.53789416
336200.0,4.4271,44,1362,237,709,247,33.88,-118.36,3884.20409382156,21951.1468814481,170806.204187338,499560.567867134,567497.618489642
162500.0,4.1387,4,3746,993,1606,838,37.55,-121.96,12546.694691731,513318.585898408,692158.250580915,24575.3889451315,48387.1235427339
158500.0,4.2361,2,2629,509,1044,522,33.19,-117.26,11404.8054140986,132241.965517944,53537.2341633179,623855.479897018,691889.670440171
194100.0,4.8942,36,1578,312,827,311,33.86,-118.15,12205.2955296735,23055.8953004846,156963.861466771,513592.998986499,581600.305056688
181500.0,4.4432,35,2049,390,1286,385,34.23,-118.43,24660.9165050918,26167.4655992235,205429.987747275,465569.181846266,533597.005076694
178400.0,2.9474,33,2489,546,1857,444,33.85,-117.93,19887.9186523084,36644.6224857677,144967.660333538,527729.843217152,595764.801846848
99000.0,2.5437,12,2006,426,1849,396,38.02,-121.29,20994.0787616764,519230.205201579,698402.06597225,92789.4163372729,103812.577130649
142500.0,1.0539,30,1385,518,1730,472,34.01,-118.29,19359.2119834809,6346.06689374381,178051.981993225,492517.283304101,560527.922999882
171300.0,3.8512,47,1885,361,954,357,33.96,-118.32,13161.5590264137,12436.8263726217,175304.855788399,494998.973577481,562985.861058429
47600.0,2.6765,26,2399,518,1037,443,40.26,-120.2,270405.96748715,711654.416401106,881615.293144891,356738.060687647,336982.038616193
377000.0,5.6383,27,3184,520,1121,493,36.5,-121.73,17754.3783244629,417362.262671577,593065.973237704,94024.8090776196,154697.980697405
60300.0,1.7426,33,2242,517,1160,449,39.73,-121.82,168497.446673795,706758.288113551,884521.317809448,266334.20500953,223865.223247432
318500.0,5.4032,7,23866,4407,9873,4012,34.14,-118.72,16149.2113421644,44931.9879590427,214493.661247485,456299.698656953,524171.908717369
119100.0,3.3026,9,3464,749,1687,645,32.75,-117.07,12685.1194675456,181209.712946825,9333.10425657964,672664.38213554,740665.034033482
126400.0,3.1667,14,1287,291,737,269,36.31,-119.78,140923.494352615,287255.66677291,466113.212265797,219939.596517772,286114.259951226
153000.0,2.6806,52,3672,808,3062,764,34.08,-118.21,28164.0207125862,4376.98160417076,180258.748286912,491462.298007391,559495.987658104
272900.0,4.8269,25,990,166,522,185,37.0,-121.97,10445.9835489868,470186.974489814,647470.671010348,37922.0334135529,95223.8405534507
161300.0,4.525,36,404,77,237,88,37.98,-122.0,10845.55892917,552048.155044069,731352.740424669,72283.3484924901,44247.1484285609
500001.0,13.1867,34,1575,183,511,180,37.36,-122.11,13605.8905904006,507001.444328643,685113.728451977,19372.3734127696,54044.6706300002
83000.0,2.0135,21,2990,691,2108,660,33.79,-116.96,72353.0416051256,121981.256586916,120907.2539829,595256.783219344,662963.915621682
93100.0,3.4444,48,1124,231,783,223,33.98,-118.29,16534.7598419444,9096.11371742339,175377.632553534,495065.554609252,563068.13908608
158800.0,1.7991,43,2006,472,1687,463,34.03,-118.15,29442.101182941,8979.06688184267,172593.850378563,499289.091579652,567323.132293802
275000.0,0.8131,8,3105,1256,1086,997,34.05,-118.25,23885.6241926374,632.822146173521,179534.638413409,491542.450153137,559568.898066218
69800.0,3.3472,19,1265,228,755,218,38.65,-121.95,58969.5497455038,609409.265139594,788691.237577072,146253.182609241,106098.142803545
92800.0,4.5,30,249,44,167,45,38.04,-121.32,18067.9142471361,522523.050262963,701709.678236863,93163.4320735668,101886.195729666
61600.0,1.7213,44,2687,620,1521,549,35.37,-119.02,118583.660514211,162804.912439582,341219.255391436,337553.372787149,405229.128470866
200400.0,3.4318,31,2558,512,1164,492,32.83,-117.22,5424.11533049983,165806.207229508,13848.1290127733,656909.87567696,724892.391643162
141400.0,3.9702,27,2383,472,2079,494,34.01,-117.9,36085.014824442,32017.0170000452,159437.645155204,516451.758433419,584468.636962186
183400.0,5.2443,35,1755,299,702,263,37.68,-121.75,35435.2185168511,512304.396621982,691568.71394663,40332.8213500824,60822.8576469132
106900.0,4.5938,20,1089,208,531,212,36.74,-119.5,192859.115994158,319816.027492691,495859.156789935,222479.070046421,283745.909250838
221100.0,2.2429,52,1911,415,777,412,32.73,-117.13,6870.36984313573,179738.317108629,3312.52449675751,670846.71503512,738827.38609153
274300.0,6.0743,3,1618,266,710,246,33.55,-117.69,9220.75493867655,75737.1007831294,105028.385547269,567447.237697828,635477.970341064
144300.0,3.375,52,2264,439,1031,437,34.08,-117.65,56230.4346746042,54772.8983073773,158342.789274824,526958.99166877,594860.032175529
195800.0,2.5,12,1895,600,983,519,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109
89500.0,2.963,25,1612,313,837,303,39.77,-121.61,186425.882372086,702560.096828409,879723.569861041,271822.282784299,233085.688137746
173800.0,1.8214,23,4104,1274,4729,1187,33.19,-117.37,11077.8011558507,125444.633864444,56222.9720730516,617175.324802082,685200.497828647
454100.0,4.89,9,6564,1316,1720,904,33.46,-117.74,9817.92156476155,80653.0679390491,98780.7799274034,572056.771357433,640065.205610635
138800.0,3.4695,6,4264,749,2005,666,34.42,-117.56,91211.4001834282,74981.9397789792,193075.438248872,507342.969076972,574861.250701507
151700.0,3.4375,42,683,127,541,138,34.13,-117.97,45743.1809531155,26644.4686462307,174257.139632237,502327.31069202,570328.908189116
192700.0,3.9063,25,1092,190,702,215,34.31,-119.29,6195.78691219703,100424.830092322,265281.926029227,410146.805403082,477557.290061702
144200.0,1.9706,41,2090,530,2043,537,34.09,-118.19,30229.1038909361,6487.14643531913,180201.728982119,491854.657303091,559889.571159912
107500.0,2.4038,41,535,123,317,119,37.85,-122.28,6781.86317450868,556949.957896058,735808.166775323,66600.7590387803,15751.7939745031
153000.0,2.6806,52,3672,808,3062,764,34.08,-118.21,28164.0207125862,4376.98160417076,180258.748286912,491462.298007391,559495.987658104
145200.0,2.8614,30,3306,629,1623,648,38.56,-121.73,53345.9421413767,590503.881642745,769663.252923433,136908.68044219,106760.599941148
319000.0,4.5167,26,3082,573,1590,586,34.23,-118.5,23512.645508068,30776.0634201417,209216.885927233,461359.649940531,529374.433832876
124000.0,1.89,49,2334,530,1334,447,34.03,-118.35,14463.7286575805,10103.2505582717,183150.33333722,487250.924936228,555250.882372899
65000.0,3.0658,36,613,124,310,124,36.16,-120.37,92551.3633561537,303861.861067578,482915.667821795,188405.033698611,256393.543733418
194200.0,4.3958,38,2172,403,945,384,37.94,-122.31,5247.80443673668,566174.79019122,745128.759020564,76593.0589686117,21312.6372639457
210700.0,4.1083,6,1727,506,1200,439,34.14,-118.26,26458.750992445,9874.00395975763,188361.355123373,483416.677412099,551451.08137006
190600.0,2.7045,15,1011,274,899,219,33.98,-118.22,20924.9458146507,8323.47805872896,171569.569320933,499242.790779034,567261.969308268
180500.0,5.7528,34,1068,198,757,231,33.91,-118.32,8855.39714603445,17310.5966058265,170970.734107233,499290.924502665,567259.1356388
141000.0,4.1797,6,10565,1767,5690,1555,34.12,-117.47,71041.6278749748,71646.5630964868,158757.08667422,535828.360516762,603594.617987766
221900.0,5.742,25,4650,849,2503,790,33.76,-118.03,6285.83976967474,38010.616961019,141468.26820473,529241.481395189,597253.077671529
124100.0,2.065,19,4574,1152,3045,1057,32.8,-116.96,23594.4182623492,183245.056540589,21008.9575033736,674981.352772352,743008.197246111
500001.0,2.3098,52,1241,502,679,459,34.0,-118.51,1963.98266473236,25220.7372952945,189964.688481423,480498.740726852,548418.184996234
199100.0,5.6096,17,2156,435,1400,393,37.41,-121.85,20894.4993884391,495255.01204367,674019.773624832,9116.96278155116,65277.2092168869
107500.0,2.4038,41,535,123,317,119,37.85,-122.28,6781.86317450868,556949.957896058,735808.166775323,66600.7590387803,15751.7939745031
241900.0,5.0237,52,2218,437,1211,422,34.16,-118.12,38940.3152239232,16530.6916324728,183593.956961017,490435.427325482,558461.088234996
89200.0,2.2243,32,2962,526,1542,521,38.69,-121.45,69110.1213268218,590107.613858126,768709.843023587,155535.596262914,133119.841175133
236400.0,3.5161,24,1562,441,696,347,33.63,-117.92,3187.59596062458,55659.6840016194,123790.071325447,546853.741586595,614860.20730365
233300.0,3.2589,42,725,183,493,172,33.88,-118.34,5453.20733745363,21111.245466198,169599.577251505,500717.373040415,568664.019634712
383900.0,6.8939,17,2054,291,836,288,33.61,-117.98,2797.05650309689,54875.3802324023,125292.165744358,545015.523754945,612999.259733154
76600.0,3.5208,20,260,67,69,50,34.0,-116.57,114180.29173987,154348.22567407,152991.303019337,607094.075241794,674221.475284797
150400.0,4.4904,18,11544,1979,6296,1923,32.87,-117.0,23888.0320145207,174901.501494049,22824.6739388334,666631.126878243,734660.96274616
196400.0,4.38,40,1553,253,724,267,37.68,-122.12,6830.95358117382,533490.274195316,712304.641344858,43224.925666559,29304.2145496661
182100.0,3.5341,52,2228,475,1311,452,34.13,-118.18,32550.1096710352,10448.0552853478,183497.07213218,489162.474454535,557196.883976765
229600.0,5.3836,33,1582,256,771,240,33.88,-117.89,24857.3233022843,37824.1179202726,146112.851003259,527711.330990041,595744.904079382
102500.0,2.5656,21,722,178,770,165,33.88,-117.52,45377.5103907867,69432.513075546,133688.358768464,551163.286138892,619112.498442423
178900.0,3.4471,26,2335,413,980,417,38.0,-122.28,3110.52675293963,569471.212458406,748541.33090726,81363.4154972713,28424.7536502984
114100.0,3.9118,32,2349,452,1479,425,33.94,-117.44,55063.5215695613,75134.2265877251,138576.122092941,551675.203168104,619556.351710774
97800.0,3.05,33,3084,570,1753,449,34.02,-117.43,62967.2879295294,75062.7027511995,147161.673570977,546147.803990206,613968.851603764
150600.0,1.9964,26,2272,694,2567,595,33.77,-118.27,1370.32224483544,31476.9258280165,156131.371057461,514305.834900854,582234.644250875
386400.0,3.3565,52,3708,849,1531,822,37.76,-122.43,4077.8272250819,558561.202316327,736997.676758082,66852.6232924136,1557.79290919756
46700.0,1.2813,26,996,364,366,313,33.76,-118.08,4206.99736348288,35834.4847660511,144174.96011174,526268.41813053,594267.372173749
118100.0,2.2813,29,1961,565,1002,569,32.75,-117.14,8027.19554673163,177379.21092039,4290.2693225417,668529.180736898,736512.438749268
86900.0,2.2883,33,3557,894,2659,894,38.14,-121.27,24221.7289907197,529578.772725156,708599.743113151,104900.905367456,109648.25469033
131900.0,2.52,28,1079,306,1358,285,34.05,-118.21,27187.7406642803,3113.12543025206,177469.916427793,493965.243508871,561996.480603521
66900.0,2.0074,20,3810,787,1993,721,41.75,-124.21,5103.21046810099,1002715.95259519,1181609.39424366,529495.87777673,467494.29071912
94800.0,1.6797,52,677,152,379,154,39.73,-121.84,166790.516900621,707558.509864918,885367.302669,266298.408074179,223461.015958201
192200.0,2.4667,37,1073,254,739,253,34.19,-118.45,19879.7913421463,24400.1013920199,202904.332972246,467728.814602277,535745.514906856
257100.0,2.8007,40,2186,549,953,515,32.74,-117.25,7616.36564240002,172625.992170717,8743.81319849771,662974.873179342,730919.624709233
129200.0,1.6267,23,1569,414,1031,368,38.42,-122.71,28878.3199298968,629372.098791242,808468.016539693,140298.891013162,75862.0349581138
147300.0,3.8816,27,2744,464,1340,452,38.65,-121.29,69174.1387584928,579390.014478751,757724.644991296,155425.954593622,139394.621145504
500001.0,3.575,52,3095,682,1269,639,37.77,-122.45,3136.88472544361,560579.904946141,739000.855008602,68885.4699463083,1702.18935739621
159900.0,4.2054,10,3657,695,2079,663,34.04,-117.66,52496.8369978508,53794.5873410736,154366.087499037,529439.566336217,597367.967347101
218900.0,5.635,27,2000,310,880,294,33.77,-118.03,7078.20661651616,37063.8941970059,142379.719311597,528392.78055888,596406.615577387
74300.0,3.1635,34,4493,838,2335,779,34.52,-117.3,114159.27315635,101103.621059703,201036.853462016,518578.016881784,585664.69610822
66800.0,2.3214,41,1578,317,897,333,38.64,-121.41,64629.4126770516,583556.109700454,762154.795079498,151105.80409183,131285.156439921
176100.0,4.2192,14,7410,1344,3597,1274,32.74,-116.97,18638.9450151623,187804.501009089,18077.2282667401,679484.762030734,747502.400958608
150000.0,2.56,16,712,147,355,162,34.91,-120.45,19326.0134934857,223585.692403991,389646.693007813,299216.813007117,364540.082973103
229100.0,5.898,18,1747,317,1055,285,37.23,-121.78,33576.3925522839,476340.693509405,654850.271848971,15413.1093607003,83423.8075419594
179100.0,1.7257,18,3960,1151,2248,1144,38.56,-121.74,53326.498353104,590977.692583385,770147.18239594,136819.91384012,106260.993694876
239400.0,5.2903,20,2024,313,879,309,38.89,-121.15,98334.1214198526,597326.722144384,774864.341616914,184672.079398542,167000.291262144
86500.0,2.3173,30,2110,406,1301,345,37.6,-121.2,58193.0629941275,476025.640767108,655407.899706129,67867.8004972704,110061.081225915
500001.0,3.4375,52,3020,842,1294,769,37.79,-122.43,1634.62372971448,560978.041154463,739479.269432163,69241.8139721781,1785.87351771444
157100.0,3.2,20,2063,496,1573,468,34.07,-117.97,39678.3603995895,25288.5003956497,168272.527142595,507173.168010929,575190.495913464
239500.0,4.4286,6,1593,371,832,379,33.7,-117.79,17462.4016282133,57343.2704990526,124103.230921209,548795.984274689,616830.396694842
154300.0,4.0729,4,9849,1780,4546,1598,34.58,-118.03,76336.6718123652,61879.1346833508,222350.42859339,463353.655307489,531094.830682954
197400.0,3.3864,25,2879,723,2077,649,34.21,-118.48,21553.8052728425,27943.8113329743,206334.698449009,464244.937806424,532259.539846877
55200.0,1.6094,27,1388,296,1056,284,36.66,-119.6,180297.30634998,314968.49331333,491965.694481898,217039.327755731,279624.031470112
253600.0,4.2061,16,1105,354,499,324,37.36,-122.01,14195.1866465512,500833.042731852,679171.391668378,10693.3384413411,59141.2156484383
500001.0,12.0372,27,3385,427,1248,409,37.39,-122.13,10365.3661864544,510617.670381466,688766.829641276,21803.0585263479,50277.5772450501
72900.0,3.6786,11,2572,454,1402,415,36.09,-119.06,180203.331442602,238453.696592456,413648.573362073,287994.657518621,353309.179788961
169500.0,4.962,20,3729,614,365,152,39.24,-120.07,182502.701239343,599381.975870277,771115.414576471,264870.3177699,262260.782526649
238500.0,2.4896,39,522,116,161,102,37.66,-121.87,25435.3846429655,517336.50364804,696461.584456654,36142.1173824894,50972.0968952358
434000.0,4.0987,37,3325,734,1468,692,37.58,-122.36,5653.34528331275,539910.187620527,718054.640096687,49377.9765929173,22462.8620155887
152800.0,3.1194,33,1884,477,1518,449,33.98,-118.35,14101.328056494,12670.2420706204,178765.365506314,491521.488451499,559504.888913331
279200.0,5.1985,30,5308,854,2114,838,34.0,-118.04,29920.5594834839,19648.7865936611,164485.92389184,508533.751640037,576568.231553981
233800.0,4.63,52,3170,476,1027,457,38.56,-121.45,55111.3342530652,577642.784359547,756424.509397903,141593.015432015,122467.63400944
261100.0,3.6912,52,3549,707,1551,714,37.84,-122.25,6843.02084737498,554364.406935648,733249.808577589,64315.9917419372,17538.2099724981
310000.0,1.4653,7,1777,513,4479,504,38.54,-121.79,49937.4566948996,591506.832766642,770738.57057963,134240.891542852,101976.753163629
117600.0,4.0156,8,2668,447,1713,444,38.04,-121.3,19811.5509943028,521574.661049058,700739.049686821,94127.5417385698,103566.508708484
96400.0,2.6765,20,1903,395,919,359,38.01,-121.32,18695.226272173,519724.426354177,698937.463966091,90382.1582395209,100987.401655069
295400.0,3.3125,9,5409,1019,594,327,38.7,-123.49,6273.090563881,698088.094617896,876617.615877814,206372.109538229,138390.993799875
265600.0,6.2944,33,2774,428,1229,407,33.76,-117.82,19823.982870786,50840.4036838363,131294.618597474,541961.938973286,609997.047163353
137500.0,2.4615,16,324,61,135,61,37.86,-120.23,115636.126364128,459569.292158885,636124.157533723,157693.73549314,193596.128763132
67200.0,2.1806,8,1612,343,1230,330,35.78,-119.23,148667.992229151,212121.77475515,390176.662930195,294072.479735905,361142.140988763
361000.0,4.4312,45,2399,426,911,423,37.75,-122.47,4590.28881356125,560196.72447709,738533.881181242,68645.3823803678,4322.09305746135
178400.0,2.9474,33,2489,546,1857,444,33.85,-117.93,19887.9186523084,36644.6224857677,144967.660333538,527729.843217152,595764.801846848
131100.0,3.7917,27,1702,381,2091,352,34.01,-117.9,36085.014824442,32017.0170000452,159437.645155204,516451.758433419,584468.636962186
148300.0,2.6897,33,898,190,470,201,38.62,-121.32,65230.873316669,577749.549609275,756197.588692693,151404.459207842,135204.357628796
102200.0,1.9427,42,1241,309,821,300,37.78,-122.29,1264.07771129536,551775.485057613,730497.639251693,60560.8935026487,12436.4698977613
